1, none, minecraft:the_void, MONSTER, mowziesmobs:grottol, 2, 1, 1
4336, underground, biomesoplenty:glowing_grotto, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
4337, underground, biomesoplenty:glowing_grotto, WATER_AMBIENT, aquaculture:bluegill, 15, 1, 6
4338, underground, biomesoplenty:glowing_grotto, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
4339, underground, biomesoplenty:glowing_grotto, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
4340, underground, biomesoplenty:glowing_grotto, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
4341, underground, biomesoplenty:spider_nest, MONSTER, minecraft:spider, 15, 4, 4
4342, underground, biomesoplenty:spider_nest, MONSTER, minecraft:zombie, 15, 4, 4
4343, underground, biomesoplenty:spider_nest, MONSTER, minecraft:zombie_villager, 1, 1, 1
4344, underground, biomesoplenty:spider_nest, MONSTER, minecraft:skeleton, 15, 4, 4
4345, underground, biomesoplenty:spider_nest, MONSTER, minecraft:slime, 15, 4, 4
4346, underground, biomesoplenty:spider_nest, MONSTER, minecraft:enderman, 1, 1, 4
4347, underground, biomesoplenty:spider_nest, MONSTER, minecraft:witch, 1, 1, 1
4348, underground, biomesoplenty:spider_nest, MONSTER, minecraft:cave_spider, 15, 1, 2
4349, underground, biomesoplenty:spider_nest, MONSTER, creeperoverhaul:dripstone_creeper, 15, 2, 2
4350, underground, biomesoplenty:spider_nest, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
4351, underground, biomesoplenty:spider_nest, MONSTER, mowziesmobs:grottol, 2, 1, 1
4352, underground, biomesoplenty:spider_nest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
4353, underground, biomesoplenty:spider_nest, MONSTER, quark:stoneling, 15, 1, 1
4354, underground, biomesoplenty:spider_nest, MONSTER, quark:toretoise, 15, 2, 4
4355, underground, biomesoplenty:spider_nest, CREATURE, naturalist:snail, 2, 1, 3
4356, underground, biomesoplenty:spider_nest, AMBIENT, minecraft:bat, 10, 8, 8
4357, underground, biomesoplenty:spider_nest, AMBIENT, alexsmobs:fly, 3, 2, 3
4358, underground, biomesoplenty:spider_nest, AMBIENT, alexsmobs:cockroach, 4, 5, 5
4359, underground, biomesoplenty:spider_nest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4360, underground, biomesoplenty:spider_nest, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
4361, underground, biomesoplenty:spider_nest, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
4362, underground, biomesoplenty:spider_nest, WATER_AMBIENT, aquaculture:minnow, 15, 1, 5
4363, underground, biomesoplenty:spider_nest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
4364, underground, biomesoplenty:spider_nest, WATER_AMBIENT, aquaculture:perch, 15, 1, 6
4365, underground, biomesoplenty:spider_nest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
4366, underground, biomesoplenty:spider_nest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
4367, underground, biomesoplenty:spider_nest, WATER_AMBIENT, aquaculture:bluegill, 15, 1, 6
4368, underground, biomesoplenty:spider_nest, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
4369, underground, biomesoplenty:spider_nest, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
4370, underground, biomesoplenty:spider_nest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
4371, nether, biomesoplenty:crystalline_chasm, MONSTER, mowziesmobs:grottol, 2, 1, 1
4372, nether, biomesoplenty:crystalline_chasm, MONSTER, alexsmobs:bone_serpent, 8, 1, 1
4373, nether, biomesoplenty:crystalline_chasm, MONSTER, alexsmobs:dropbear, 15, 1, 1
4374, nether, biomesoplenty:crystalline_chasm, MONSTER, minecraft:zombified_piglin, 1, 1, 4
4375, nether, biomesoplenty:crystalline_chasm, MONSTER, minecraft:ghast, 0, 4, 4
4376, nether, biomesoplenty:crystalline_chasm, CREATURE, minecraft:strider, 15, 1, 2
4377, nether, biomesoplenty:crystalline_chasm, CREATURE, alexsmobs:laviathan, 15, 1, 1
4378, nether, biomesoplenty:crystalline_chasm, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
4379, nether, biomesoplenty:erupting_inferno, MONSTER, minecraft:ghast, 15, 4, 4
4380, nether, biomesoplenty:erupting_inferno, MONSTER, minecraft:magma_cube, 2, 4, 4
4381, nether, biomesoplenty:erupting_inferno, MONSTER, minecraft:zombified_piglin, 15, 4, 4
4382, nether, biomesoplenty:erupting_inferno, MONSTER, minecraft:piglin, 15, 4, 4
4383, nether, biomesoplenty:erupting_inferno, MONSTER, minecraft:enderman, 1, 4, 4
4384, nether, biomesoplenty:erupting_inferno, MONSTER, mowziesmobs:grottol, 2, 1, 1
4385, nether, biomesoplenty:erupting_inferno, MONSTER, alexsmobs:bone_serpent, 8, 1, 1
4386, nether, biomesoplenty:erupting_inferno, CREATURE, minecraft:strider, 15, 1, 2
4387, nether, biomesoplenty:erupting_inferno, CREATURE, alexsmobs:laviathan, 15, 1, 1
4388, nether, biomesoplenty:erupting_inferno, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
4389, nether, biomesoplenty:undergrowth, MONSTER, minecraft:ghast, 15, 4, 4
4390, nether, biomesoplenty:undergrowth, MONSTER, minecraft:magma_cube, 2, 4, 4
4391, nether, biomesoplenty:undergrowth, MONSTER, minecraft:hoglin, 9, 3, 4
4392, nether, biomesoplenty:undergrowth, MONSTER, mowziesmobs:grottol, 2, 1, 1
4393, nether, biomesoplenty:undergrowth, MONSTER, alexsmobs:bone_serpent, 8, 1, 1
4394, nether, biomesoplenty:undergrowth, MONSTER, minecraft:zombified_piglin, 1, 1, 4
4395, nether, biomesoplenty:undergrowth, CREATURE, minecraft:strider, 15, 1, 2
4396, nether, biomesoplenty:undergrowth, CREATURE, alexsmobs:laviathan, 15, 1, 1
4397, nether, biomesoplenty:undergrowth, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
4398, nether, biomesoplenty:visceral_heap, MONSTER, minecraft:ghast, 15, 4, 4
4399, nether, biomesoplenty:visceral_heap, MONSTER, minecraft:zombified_piglin, 15, 4, 4
4400, nether, biomesoplenty:visceral_heap, MONSTER, mowziesmobs:grottol, 2, 1, 1
4401, nether, biomesoplenty:visceral_heap, MONSTER, alexsmobs:bone_serpent, 8, 1, 1
4402, nether, biomesoplenty:visceral_heap, MONSTER, alexsmobs:crimson_mosquito, 15, 4, 4
4403, nether, biomesoplenty:visceral_heap, CREATURE, minecraft:strider, 15, 1, 2
4404, nether, biomesoplenty:visceral_heap, CREATURE, alexsmobs:laviathan, 15, 1, 1
4405, nether, biomesoplenty:visceral_heap, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
4406, nether, biomesoplenty:withered_abyss, MONSTER, minecraft:enderman, 1, 4, 4
4407, nether, biomesoplenty:withered_abyss, MONSTER, minecraft:wither_skeleton, 1, 1, 1
4408, nether, biomesoplenty:withered_abyss, MONSTER, mowziesmobs:grottol, 2, 1, 1
4409, nether, biomesoplenty:withered_abyss, MONSTER, alexsmobs:bone_serpent, 8, 1, 1
4410, nether, biomesoplenty:withered_abyss, MONSTER, alexsmobs:straddler, 15, 1, 3
4411, nether, biomesoplenty:withered_abyss, MONSTER, minecraft:zombified_piglin, 1, 1, 4
4412, nether, biomesoplenty:withered_abyss, MONSTER, minecraft:ghast, 0, 4, 4
4413, nether, biomesoplenty:withered_abyss, CREATURE, alexsmobs:laviathan, 15, 1, 1
4414, nether, biomesoplenty:withered_abyss, WATER_CREATURE, alexsmobs:stradpole, 10, 1, 1
4415, nether, biomesoplenty:withered_abyss, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
4416, none, terrablender:deferred_placeholder, MONSTER, mowziesmobs:grottol, 2, 1, 1
4417, none, terrablender:deferred_placeholder, MONSTER, quark:stoneling, 15, 1, 1
4418, none, terrablender:deferred_placeholder, MONSTER, quark:toretoise, 15, 2, 4
4419, none, terrablender:deferred_placeholder, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
4420, plains, byg:allium_fields, MONSTER, minecraft:spider, 15, 4, 4
4421, plains, byg:allium_fields, MONSTER, minecraft:zombie, 15, 4, 4
4422, plains, byg:allium_fields, MONSTER, minecraft:zombie_villager, 1, 1, 1
4423, plains, byg:allium_fields, MONSTER, minecraft:skeleton, 15, 4, 4
4424, plains, byg:allium_fields, MONSTER, minecraft:creeper, 15, 4, 4
4425, plains, byg:allium_fields, MONSTER, minecraft:slime, 15, 4, 4
4426, plains, byg:allium_fields, MONSTER, minecraft:enderman, 1, 1, 4
4427, plains, byg:allium_fields, MONSTER, minecraft:witch, 1, 1, 1
4428, plains, byg:allium_fields, MONSTER, minecraft:slime, 15, 4, 4
4429, plains, byg:allium_fields, MONSTER, mowziesmobs:grottol, 2, 1, 1
4430, plains, byg:allium_fields, MONSTER, alexsmobs:centipede_head, 8, 1, 1
4431, plains, byg:allium_fields, MONSTER, quark:stoneling, 15, 1, 1
4432, plains, byg:allium_fields, MONSTER, quark:toretoise, 15, 2, 4
4433, plains, byg:allium_fields, CREATURE, minecraft:sheep, 12, 4, 4
4434, plains, byg:allium_fields, CREATURE, minecraft:pig, 10, 4, 4
4435, plains, byg:allium_fields, CREATURE, minecraft:chicken, 10, 4, 4
4436, plains, byg:allium_fields, CREATURE, minecraft:cow, 8, 4, 4
4437, plains, byg:allium_fields, CREATURE, minecraft:horse, 5, 2, 6
4438, plains, byg:allium_fields, CREATURE, minecraft:donkey, 1, 1, 3
4439, plains, byg:allium_fields, CREATURE, crittersandcompanions:ferret, 3, 2, 3
4440, plains, byg:allium_fields, CREATURE, naturalist:snail, 2, 1, 3
4441, plains, byg:allium_fields, CREATURE, naturalist:butterfly, 4, 1, 3
4442, plains, byg:allium_fields, CREATURE, naturalist:snake, 3, 1, 1
4443, plains, byg:allium_fields, CREATURE, naturalist:robin, 6, 1, 4
4444, plains, byg:allium_fields, CREATURE, alexsmobs:raccoon, 10, 2, 4
4445, plains, byg:allium_fields, CREATURE, alexsmobs:crow, 10, 3, 5
4446, plains, byg:allium_fields, CREATURE, alexsmobs:bison, 9, 6, 10
4447, plains, byg:allium_fields, AMBIENT, minecraft:bat, 10, 8, 8
4448, plains, byg:allium_fields, AMBIENT, alexsmobs:fly, 3, 2, 3
4449, plains, byg:allium_fields, AMBIENT, alexsmobs:cockroach, 4, 5, 5
4450, plains, byg:allium_fields, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
4451, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
4452, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:minnow, 15, 1, 5
4453, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
4454, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:perch, 15, 1, 6
4455, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
4456, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
4457, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:bluegill, 15, 1, 6
4458, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
4459, plains, byg:allium_fields, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
4460, plains, byg:allium_fields, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
4461, plains, byg:allium_fields, fireflies, naturalist:firefly, 6, 2, 3
4462, plains, byg:amaranth_fields, MONSTER, minecraft:spider, 15, 4, 4
4463, plains, byg:amaranth_fields, MONSTER, minecraft:zombie, 15, 4, 4
4464, plains, byg:amaranth_fields, MONSTER, minecraft:zombie_villager, 1, 1, 1
4465, plains, byg:amaranth_fields, MONSTER, minecraft:skeleton, 15, 4, 4
4466, plains, byg:amaranth_fields, MONSTER, minecraft:creeper, 15, 4, 4
4467, plains, byg:amaranth_fields, MONSTER, minecraft:slime, 15, 4, 4
4468, plains, byg:amaranth_fields, MONSTER, minecraft:enderman, 1, 1, 4
4469, plains, byg:amaranth_fields, MONSTER, minecraft:witch, 1, 1, 1
4470, plains, byg:amaranth_fields, MONSTER, mowziesmobs:grottol, 2, 1, 1
4471, plains, byg:amaranth_fields, MONSTER, alexsmobs:centipede_head, 8, 1, 1
4472, plains, byg:amaranth_fields, MONSTER, quark:stoneling, 15, 1, 1
4473, plains, byg:amaranth_fields, MONSTER, quark:toretoise, 15, 2, 4
4474, plains, byg:amaranth_fields, CREATURE, minecraft:sheep, 12, 4, 4
4475, plains, byg:amaranth_fields, CREATURE, minecraft:pig, 10, 4, 4
4476, plains, byg:amaranth_fields, CREATURE, minecraft:chicken, 10, 4, 4
4477, plains, byg:amaranth_fields, CREATURE, minecraft:cow, 8, 4, 4
4478, plains, byg:amaranth_fields, CREATURE, minecraft:horse, 5, 2, 6
4479, plains, byg:amaranth_fields, CREATURE, minecraft:donkey, 1, 1, 3
4480, plains, byg:amaranth_fields, CREATURE, crittersandcompanions:ferret, 3, 2, 3
4481, plains, byg:amaranth_fields, CREATURE, naturalist:snail, 2, 1, 3
4482, plains, byg:amaranth_fields, CREATURE, naturalist:butterfly, 4, 1, 3
4483, plains, byg:amaranth_fields, CREATURE, naturalist:snake, 3, 1, 1
4484, plains, byg:amaranth_fields, CREATURE, naturalist:robin, 6, 1, 4
4485, plains, byg:amaranth_fields, CREATURE, alexsmobs:raccoon, 10, 2, 4
4486, plains, byg:amaranth_fields, CREATURE, alexsmobs:crow, 10, 3, 5
4487, plains, byg:amaranth_fields, CREATURE, alexsmobs:bison, 9, 6, 10
4488, plains, byg:amaranth_fields, AMBIENT, minecraft:bat, 10, 8, 8
4489, plains, byg:amaranth_fields, AMBIENT, alexsmobs:fly, 3, 2, 3
4490, plains, byg:amaranth_fields, AMBIENT, alexsmobs:cockroach, 4, 5, 5
4491, plains, byg:amaranth_fields, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
4492, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
4493, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:minnow, 15, 1, 5
4494, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
4495, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:perch, 15, 1, 6
4496, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
4497, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
4498, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:bluegill, 15, 1, 6
4499, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
4500, plains, byg:amaranth_fields, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
4501, plains, byg:amaranth_fields, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
4502, plains, byg:amaranth_fields, fireflies, naturalist:firefly, 6, 2, 3
4503, savanna, byg:araucaria_savanna, MONSTER, minecraft:spider, 15, 4, 4
4504, savanna, byg:araucaria_savanna, MONSTER, minecraft:zombie, 15, 4, 4
4505, savanna, byg:araucaria_savanna, MONSTER, minecraft:zombie_villager, 1, 1, 1
4506, savanna, byg:araucaria_savanna, MONSTER, minecraft:skeleton, 15, 4, 4
4507, savanna, byg:araucaria_savanna, MONSTER, minecraft:slime, 15, 4, 4
4508, savanna, byg:araucaria_savanna, MONSTER, minecraft:enderman, 1, 1, 4
4509, savanna, byg:araucaria_savanna, MONSTER, minecraft:witch, 1, 1, 1
4510, savanna, byg:araucaria_savanna, MONSTER, creeperoverhaul:savannah_creeper, 15, 2, 2
4511, savanna, byg:araucaria_savanna, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
4512, savanna, byg:araucaria_savanna, MONSTER, mowziesmobs:grottol, 2, 1, 1
4513, savanna, byg:araucaria_savanna, MONSTER, alexsmobs:centipede_head, 8, 1, 1
4514, savanna, byg:araucaria_savanna, MONSTER, quark:stoneling, 15, 1, 1
4515, savanna, byg:araucaria_savanna, MONSTER, quark:toretoise, 15, 2, 4
4516, savanna, byg:araucaria_savanna, CREATURE, minecraft:horse, 1, 2, 6
4517, savanna, byg:araucaria_savanna, CREATURE, minecraft:donkey, 1, 1, 1
4518, savanna, byg:araucaria_savanna, CREATURE, naturalist:snail, 2, 1, 3
4519, savanna, byg:araucaria_savanna, CREATURE, naturalist:rattlesnake, 3, 1, 1
4520, savanna, byg:araucaria_savanna, CREATURE, naturalist:cardinal, 6, 1, 4
4521, savanna, byg:araucaria_savanna, CREATURE, naturalist:rhino, 10, 1, 3
4522, savanna, byg:araucaria_savanna, CREATURE, naturalist:lion, 10, 3, 5
4523, savanna, byg:araucaria_savanna, CREATURE, naturalist:elephant, 1, 2, 3
4524, savanna, byg:araucaria_savanna, CREATURE, naturalist:zebra, 7, 2, 3
4525, savanna, byg:araucaria_savanna, CREATURE, naturalist:giraffe, 7, 2, 4
4526, savanna, byg:araucaria_savanna, CREATURE, naturalist:hippo, 15, 3, 4
4527, savanna, byg:araucaria_savanna, CREATURE, naturalist:vulture, 10, 2, 4
4528, savanna, byg:araucaria_savanna, CREATURE, naturalist:boar, 10, 4, 4
4529, savanna, byg:araucaria_savanna, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
4530, savanna, byg:araucaria_savanna, CREATURE, alexsmobs:gazelle, 15, 7, 7
4531, savanna, byg:araucaria_savanna, CREATURE, alexsmobs:raccoon, 10, 2, 4
4532, savanna, byg:araucaria_savanna, CREATURE, alexsmobs:elephant, 15, 3, 5
4533, savanna, byg:araucaria_savanna, CREATURE, alexsmobs:crow, 10, 3, 5
4534, savanna, byg:araucaria_savanna, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
4535, savanna, byg:araucaria_savanna, CREATURE, alexsmobs:maned_wolf, 8, 1, 1
4536, savanna, byg:araucaria_savanna, AMBIENT, minecraft:bat, 10, 8, 8
4537, savanna, byg:araucaria_savanna, AMBIENT, alexsmobs:fly, 3, 2, 3
4538, savanna, byg:araucaria_savanna, AMBIENT, alexsmobs:cockroach, 4, 5, 5
4539, savanna, byg:araucaria_savanna, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
4540, savanna, byg:araucaria_savanna, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
4541, savanna, byg:araucaria_savanna, WATER_AMBIENT, aquaculture:minnow, 15, 1, 5
4542, savanna, byg:araucaria_savanna, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
4543, savanna, byg:araucaria_savanna, WATER_AMBIENT, aquaculture:perch, 15, 1, 6
4544, savanna, byg:araucaria_savanna, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
4545, savanna, byg:araucaria_savanna, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
4546, savanna, byg:araucaria_savanna, WATER_AMBIENT, aquaculture:bluegill, 15, 1, 6
4547, savanna, byg:araucaria_savanna, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
4548, savanna, byg:araucaria_savanna, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
4549, savanna, byg:araucaria_savanna, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
4550, forest, byg:aspen_forest, MONSTER, minecraft:spider, 15, 4, 4
4551, forest, byg:aspen_forest, MONSTER, minecraft:zombie, 15, 4, 4
4552, forest, byg:aspen_forest, MONSTER, minecraft:zombie_villager, 1, 1, 1
4553, forest, byg:aspen_forest, MONSTER, minecraft:skeleton, 15, 4, 4
4554, forest, byg:aspen_forest, MONSTER, minecraft:creeper, 15, 4, 4
4555, forest, byg:aspen_forest, MONSTER, minecraft:slime, 15, 4, 4
4556, forest, byg:aspen_forest, MONSTER, minecraft:enderman, 1, 1, 4
4557, forest, byg:aspen_forest, MONSTER, minecraft:witch, 1, 1, 1
4558, forest, byg:aspen_forest, MONSTER, mowziesmobs:grottol, 2, 1, 1
4559, forest, byg:aspen_forest, MONSTER, alexsmobs:centipede_head, 8, 1, 1
4560, forest, byg:aspen_forest, MONSTER, quark:stoneling, 15, 1, 1
4561, forest, byg:aspen_forest, MONSTER, quark:toretoise, 15, 2, 4
4562, forest, byg:aspen_forest, CREATURE, minecraft:sheep, 12, 4, 4
4563, forest, byg:aspen_forest, CREATURE, minecraft:pig, 10, 4, 4
4564, forest, byg:aspen_forest, CREATURE, minecraft:chicken, 10, 4, 4
4565, forest, byg:aspen_forest, CREATURE, minecraft:cow, 8, 4, 4
4566, forest, byg:aspen_forest, CREATURE, minecraft:wolf, 5, 4, 4
4567, forest, byg:aspen_forest, CREATURE, naturalist:bear, 1, 1, 2
4568, forest, byg:aspen_forest, CREATURE, naturalist:deer, 6, 1, 3
4569, forest, byg:aspen_forest, CREATURE, naturalist:snail, 2, 1, 3
4570, forest, byg:aspen_forest, CREATURE, naturalist:butterfly, 4, 1, 3
4571, forest, byg:aspen_forest, CREATURE, naturalist:snake, 3, 1, 1
4572, forest, byg:aspen_forest, CREATURE, naturalist:cardinal, 6, 1, 4
4573, forest, byg:aspen_forest, CREATURE, naturalist:robin, 6, 1, 4
4574, forest, byg:aspen_forest, CREATURE, minecraft:rabbit, 4, 2, 3
4575, forest, byg:aspen_forest, CREATURE, minecraft:fox, 4, 2, 4
4576, forest, byg:aspen_forest, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
4577, forest, byg:aspen_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
4578, forest, byg:aspen_forest, CREATURE, alexsmobs:crow, 10, 3, 5
4579, forest, byg:aspen_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
4580, forest, byg:aspen_forest, AMBIENT, minecraft:bat, 10, 8, 8
4581, forest, byg:aspen_forest, AMBIENT, crittersandcompanions:leaf_insect, 10, 1, 1
4582, forest, byg:aspen_forest, AMBIENT, alexsmobs:fly, 3, 2, 3
4583, forest, byg:aspen_forest, AMBIENT, alexsmobs:cockroach, 4, 5, 5
4584, forest, byg:aspen_forest, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
4585, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
4586, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:minnow, 15, 1, 5
4587, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
4588, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:perch, 15, 1, 6
4589, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
4590, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
4591, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:bluegill, 15, 1, 6
4592, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
4593, forest, byg:aspen_forest, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
4594, forest, byg:aspen_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
4595, forest, byg:aspen_forest, fireflies, naturalist:firefly, 6, 2, 3
4596, desert, byg:atacama_desert, MONSTER, creeperoverhaul:desert_creeper, 15, 2, 2
4597, desert, byg:atacama_desert, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
4598, desert, byg:atacama_desert, MONSTER, mowziesmobs:grottol, 2, 1, 1
